term,label
http://purl.obolibrary.org/obo/ZP_0015783,abnormal(ly) morphology somite 18 somite border
http://purl.obolibrary.org/obo/ZP_0002436,abnormal(ly) process quality melanosome organization
http://purl.obolibrary.org/obo/ZP_0010168,abnormal(ly) decreased size ventral anterior lateral line nerve
http://purl.obolibrary.org/obo/ZP_0015834,abnormal(ly) disrupted chondroitin sulfate biosynthetic process
http://purl.obolibrary.org/obo/ZP_0016173,abnormal(ly) curved dorsal notochord posterior region
http://purl.obolibrary.org/obo/ZP_0004680,abnormal(ly) aggregated melanocyte
http://purl.obolibrary.org/obo/ZP_0010219,abnormal(ly) split oligodendrocyte axon
http://purl.obolibrary.org/obo/ZP_0010985,abnormal(ly) hypoplastic pharyngeal arch 2
http://purl.obolibrary.org/obo/ZP_0016224,abnormal(ly) degenerate pharyngeal epithelium
http://purl.obolibrary.org/obo/ZP_0016990,abnormal(ly) has extra parts of type cardiac ventricle towards ventricular myocardium
http://purl.obolibrary.org/obo/ZP_0004731,abnormal(ly) morphology epidermis lamina lucida
http://purl.obolibrary.org/obo/ZP_0012463,abnormal(ly) increased diameter intestine lumen anterior region
http://purl.obolibrary.org/obo/ZP_0007699,abnormal(ly) decreased thickness skeletal muscle sarcomere
http://purl.obolibrary.org/obo/ZP_0012514,abnormal(ly) increased process quality forebrain Roundabout signaling pathway involved in axon guidance
http://purl.obolibrary.org/obo/ZP_0009177,abnormal(ly) decreased thickness perichordal connective tissue
http://purl.obolibrary.org/obo/ZP_0001360,abnormal(ly) decreased process quality response to auditory stimulus
http://purl.obolibrary.org/obo/ZP_0009228,abnormal(ly) branchiness CaP motoneuron
http://purl.obolibrary.org/obo/ZP_0001411,abnormal(ly) morphology endocardium
http://purl.obolibrary.org/obo/ZP_0009994,abnormal(ly) has fewer parts of type anterior macula towards hair cell anterior macula
http://purl.obolibrary.org/obo/ZP_0004379,abnormal(ly) undulate myotome myofibril
http://purl.obolibrary.org/obo/ZP_0016689,abnormal(ly) dispersed pigment cell
http://purl.obolibrary.org/obo/ZP_0018167,abnormal(ly) lacks all parts of type head towards pharyngeal arch 3-7
http://purl.obolibrary.org/obo/ZP_0006674,abnormal(ly) apoptotic brain neuron
http://purl.obolibrary.org/obo/ZP_0012979,abnormal(ly) process quality skeletal myofibril assembly
http://purl.obolibrary.org/obo/ZP_0018218,abnormal(ly) increased amount eye neoplasm
http://purl.obolibrary.org/obo/ZP_0008152,abnormal(ly) necrotic marginal blastomere
http://purl.obolibrary.org/obo/ZP_0001059,abnormal(ly) aplastic parachordal cartilage
http://purl.obolibrary.org/obo/ZP_0006725,abnormal(ly) increased process quality endoplasmic reticulum unfolded protein response
http://purl.obolibrary.org/obo/ZP_0014457,abnormal(ly) size cell
http://purl.obolibrary.org/obo/ZP_0008203,abnormal(ly) degeneration testis
http://purl.obolibrary.org/obo/ZP_0001876,abnormal(ly) disrupted semicircular canal morphogenesis
http://purl.obolibrary.org/obo/ZP_0014508,abnormal(ly) process quality anterior commissure commissural neuron axon guidance
http://purl.obolibrary.org/obo/ZP_0003354,abnormal(ly) disorganized epidermis actin cytoskeleton
http://purl.obolibrary.org/obo/ZP_0011086,abnormal(ly) absent lateral floor plate
http://purl.obolibrary.org/obo/ZP_0001927,abnormal(ly) spatial pattern pigment cell
http://purl.obolibrary.org/obo/ZP_0017091,abnormal(ly) looseness motor neuron myelin sheath
http://purl.obolibrary.org/obo/ZP_0003405,abnormal(ly) increased size CNS neuron (sensu Vertebrata) lysosome
http://purl.obolibrary.org/obo/ZP_0011137,abnormal(ly) process quality dorso-rostral cluster axon extension
http://purl.obolibrary.org/obo/ZP_0017142,abnormal(ly) vacuolated blastema epithelial cell
http://purl.obolibrary.org/obo/ZP_0013381,abnormal(ly) structure inner ear kinocilium
http://purl.obolibrary.org/obo/ZP_0011954,abnormal(ly) malformed head muscle
http://purl.obolibrary.org/obo/ZP_0000034,abnormal(ly) quality hindbrain
http://purl.obolibrary.org/obo/ZP_0005700,abnormal(ly) decreased process quality pattern recognition receptor signaling pathway
http://purl.obolibrary.org/obo/ZP_0013432,abnormal(ly) differentiated thyroid stimulating hormone secreting cell
http://purl.obolibrary.org/obo/ZP_0008668,abnormal(ly) decreased width posterior cardinal vein central region
http://purl.obolibrary.org/obo/ZP_0000851,abnormal(ly) irregular spatial pattern YSL microtubule
http://purl.obolibrary.org/obo/ZP_0008719,abnormal(ly) disrupted protein glycosylation
http://purl.obolibrary.org/obo/ZP_0010061,abnormal(ly) present in greater numbers in organism facial nerve motor nucleus
http://purl.obolibrary.org/obo/ZP_0010061,abnormal(ly) increased amount facial nerve motor nucleus
http://purl.obolibrary.org/obo/ZP_0000902,abnormal(ly) present in fewer numbers in organism opercular lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0000902,abnormal(ly) decreased amount opercular lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0005297,abnormal(ly) amorphous atrioventricular valve
http://purl.obolibrary.org/obo/ZP_0010112,abnormal(ly) lacks parts or has fewer parts of type whole organism towards parachordal vessel
http://purl.obolibrary.org/obo/ZP_0005348,abnormal(ly) decreased occurrence primordial germ cell cell motility
http://purl.obolibrary.org/obo/ZP_0017658,abnormal(ly) increased occurrence retina neuron differentiation
http://purl.obolibrary.org/obo/ZP_0007592,"abnormal(ly) decreased rate mitochondrial electron transport, NADH to ubiquinone"
http://purl.obolibrary.org/obo/ZP_0000499,abnormal(ly) present in fewer numbers in organism enteric nervous system neuron
http://purl.obolibrary.org/obo/ZP_0000499,abnormal(ly) decreased amount enteric nervous system neuron
http://purl.obolibrary.org/obo/ZP_0013897,abnormal(ly) decreased height intestinal epithelium epithelial cell
http://purl.obolibrary.org/obo/ZP_0009070,abnormal(ly) disrupted smoothened signaling pathway involved in dorsal/ventral neural tube patterning
http://purl.obolibrary.org/obo/ZP_0017709,abnormal(ly) disrupted floor plate development
http://purl.obolibrary.org/obo/ZP_0007643,abnormal(ly) increased height intestinal epithelium brush border
http://purl.obolibrary.org/obo/ZP_0015375,abnormal(ly) perforate axial vasculature
http://purl.obolibrary.org/obo/ZP_0013948,abnormal(ly) quality mucus secreting cell
http://purl.obolibrary.org/obo/ZP_0009121,abnormal(ly) increased size macrophage vesicle
http://purl.obolibrary.org/obo/ZP_0002028,abnormal(ly) disrupted hindbrain morphogenesis
http://purl.obolibrary.org/obo/ZP_0002794,abnormal(ly) process quality spinal cord motor neuron differentiation
http://purl.obolibrary.org/obo/ZP_0015426,abnormal(ly) irregular spatial pattern blastoderm
http://purl.obolibrary.org/obo/ZP_0004272,abnormal(ly) process quality regulation of smoothened signaling pathway
http://purl.obolibrary.org/obo/ZP_0002845,abnormal(ly) condensed Weberian vertebra
http://purl.obolibrary.org/obo/ZP_0010577,abnormal(ly) morphology hypothalamus neuron
http://purl.obolibrary.org/obo/ZP_0016582,abnormal(ly) molecular quality neuron microtubule
http://purl.obolibrary.org/obo/ZP_0004323,abnormal(ly) arrested embryonic heart tube development
http://purl.obolibrary.org/obo/ZP_0012055,abnormal(ly) has fewer parts of type hindbrain towards glioblast (sensu Vertebrata)
http://purl.obolibrary.org/obo/ZP_0010628,abnormal(ly) lacks parts or has fewer parts of type whole organism towards melanoblast
http://purl.obolibrary.org/obo/ZP_0018060,abnormal(ly) decreased amount midbrain GABAergic neuron
http://purl.obolibrary.org/obo/ZP_0016633,abnormal(ly) process quality hepatic duct development
http://purl.obolibrary.org/obo/ZP_0012106,abnormal(ly) disrupted magnesium ion homeostasis
http://purl.obolibrary.org/obo/ZP_0012872,abnormal(ly) present pronephric tubule
http://purl.obolibrary.org/obo/ZP_0018111,abnormal(ly) disrupted fatty acid metabolic process
http://purl.obolibrary.org/obo/ZP_0014350,abnormal(ly) decreased magnitude musculoskeletal movement
http://purl.obolibrary.org/obo/ZP_0012923,abnormal(ly) contractility atrium cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0001003,abnormal(ly) fused with otolith towards otolith
http://purl.obolibrary.org/obo/ZP_0009586,abnormal(ly) amorphous somite 1 somite border
http://purl.obolibrary.org/obo/ZP_0014401,abnormal(ly) hypoplastic pronephric glomerular capillary
http://purl.obolibrary.org/obo/ZP_0009637,abnormal(ly) disrupted parasympathetic nervous system development
http://purl.obolibrary.org/obo/ZP_0001820,abnormal(ly) disorganized notochord cell
http://purl.obolibrary.org/obo/ZP_0011030,abnormal(ly) lacks parts or has fewer parts of type pronephric podocyte towards pronephric podocyte slit diaphragm
http://purl.obolibrary.org/obo/ZP_0004788,abnormal(ly) has fewer parts of type retinal outer nuclear layer towards photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0006266,abnormal(ly) immature retinal photoreceptor layer eye photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0004839,abnormal(ly) morphology artery endothelial cell
http://purl.obolibrary.org/obo/ZP_0006317,abnormal(ly) atrophied intestinal epithelial cell brush border
http://purl.obolibrary.org/obo/ZP_0014049,abnormal(ly) increased length regenerating fin caudal fin lepidotrichium
http://purl.obolibrary.org/obo/ZP_0008561,abnormal(ly) decreased mass cranial cartilage extracellular matrix
http://purl.obolibrary.org/obo/ZP_0001468,abnormal(ly) abnormal mechanosensory behavior
http://purl.obolibrary.org/obo/ZP_0014866,abnormal(ly) area heart
http://purl.obolibrary.org/obo/ZP_0008612,abnormal(ly) immature caudal fin mesoderm
http://purl.obolibrary.org/obo/ZP_0001519,abnormal(ly) broken skeletal muscle cell
http://purl.obolibrary.org/obo/ZP_0014917,abnormal(ly) amount otic vesicle hair cell
http://purl.obolibrary.org/obo/ZP_0005190,abnormal(ly) disorganized retinal inner plexiform layer synapse
http://purl.obolibrary.org/obo/ZP_0003763,abnormal(ly) disrupted ventral spinal cord interneuron differentiation
http://purl.obolibrary.org/obo/ZP_0011495,abnormal(ly) process quality turning behavior
http://purl.obolibrary.org/obo/ZP_0005241,abnormal(ly) fused with pharyngeal arch cartilage towards pharyngeal arch cartilage
http://purl.obolibrary.org/obo/ZP_0003814,abnormal(ly) decreased length pronephros cilium
http://purl.obolibrary.org/obo/ZP_0011546,abnormal(ly) decreased process quality endothelial cell Notch signaling pathway
http://purl.obolibrary.org/obo/ZP_0017551,abnormal(ly) has fewer parts of type caudal vein plexus blood vessel endothelial cell towards blood vessel endothelial cell filopodium
http://purl.obolibrary.org/obo/ZP_0000392,abnormal(ly) morphology swim bladder
http://purl.obolibrary.org/obo/ZP_0013024,abnormal(ly) amount macula hair cell
http://purl.obolibrary.org/obo/ZP_0013790,abnormal(ly) present neuromast hair cell microtubule
http://purl.obolibrary.org/obo/ZP_0017602,abnormal(ly) branchiness subintestinal vein
http://purl.obolibrary.org/obo/ZP_0000443,abnormal(ly) malformed trigeminal ganglion
http://purl.obolibrary.org/obo/ZP_0013841,abnormal(ly) shape medial longitudinal fasciculus axon
http://purl.obolibrary.org/obo/ZP_0010470,abnormal(ly) decreased length prechordal plate posterior region
http://purl.obolibrary.org/obo/ZP_0017199,abnormal(ly) decreased occurrence sodium ion import
http://purl.obolibrary.org/obo/ZP_0010521,abnormal(ly) physical quality of a process gastrulation
http://purl.obolibrary.org/obo/ZP_0007184,abnormal(ly) malformed heart Z disc
http://purl.obolibrary.org/obo/ZP_0005757,abnormal(ly) increased size hematopoietic system
http://purl.obolibrary.org/obo/ZP_0013489,abnormal(ly) morphology atrial endocardium
http://purl.obolibrary.org/obo/ZP_0007235,abnormal(ly) decreased length neurocranium
http://purl.obolibrary.org/obo/ZP_0005808,abnormal(ly) has fewer parts of type retina central region towards eye photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0002386,abnormal(ly) condensed chondrocyte extracellular matrix
http://purl.obolibrary.org/obo/ZP_0015018,abnormal(ly) decreased size nasal bone
http://purl.obolibrary.org/obo/ZP_0000959,abnormal(ly) mislocalised liver
http://purl.obolibrary.org/obo/ZP_0015784,abnormal(ly) morphology somite 8 somite border
http://purl.obolibrary.org/obo/ZP_0009530,abnormal(ly) absent otic vesicle primary cilium
http://purl.obolibrary.org/obo/ZP_0002437,abnormal(ly) increased rate retinal cell programmed cell death
http://purl.obolibrary.org/obo/ZP_0010169,abnormal(ly) disorganized atrial myocardium
http://purl.obolibrary.org/obo/ZP_0015835,abnormal(ly) decreased length mesoderm
http://purl.obolibrary.org/obo/ZP_0016174,abnormal(ly) displaced to retinal inner nuclear layer neuron towards retinal photoreceptor layer
http://purl.obolibrary.org/obo/ZP_0004681,abnormal(ly) degenerate melanocyte melanosome
http://purl.obolibrary.org/obo/ZP_0010986,abnormal(ly) hypoplastic pharyngeal arch 1
http://purl.obolibrary.org/obo/ZP_0016225,abnormal(ly) detached from intestine towards pharynx
http://purl.obolibrary.org/obo/ZP_0016991,abnormal(ly) cellular quality atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0004732,abnormal(ly) absent epidermis lamina lucida
http://purl.obolibrary.org/obo/ZP_0012464,abnormal(ly) has fewer parts of type rhombomere 6 towards cranial motor neuron
http://purl.obolibrary.org/obo/ZP_0006210,abnormal(ly) present in fewer numbers in organism primary motor neuron neuron projection
http://purl.obolibrary.org/obo/ZP_0006210,abnormal(ly) decreased amount primary motor neuron neuron projection
http://purl.obolibrary.org/obo/ZP_0012515,abnormal(ly) has fewer parts of type anterior commissure towards anterior commissure axon
http://purl.obolibrary.org/obo/ZP_0009178,abnormal(ly) disorganized perichordal connective tissue
http://purl.obolibrary.org/obo/ZP_0001361,abnormal(ly) decreased process quality axonogenesis involved in innervation
http://purl.obolibrary.org/obo/ZP_0009229,abnormal(ly) circular neuron mitochondrion
http://purl.obolibrary.org/obo/ZP_0001412,abnormal(ly) decreased size endocardium
http://purl.obolibrary.org/obo/ZP_0009995,abnormal(ly) proliferative Muller cell
http://purl.obolibrary.org/obo/ZP_0014810,abnormal(ly) splayed neuromast stereocilium bundle
http://purl.obolibrary.org/obo/ZP_0018168,abnormal(ly) truncated neurocranial trabecula
http://purl.obolibrary.org/obo/ZP_0006675,abnormal(ly) present in fewer numbers in organism forebrain adrenergic neuron
http://purl.obolibrary.org/obo/ZP_0006675,abnormal(ly) decreased amount forebrain adrenergic neuron
http://purl.obolibrary.org/obo/ZP_0018219,abnormal(ly) proliferative eye neoplasm
http://purl.obolibrary.org/obo/ZP_0008153,abnormal(ly) decreased process quality somitogenesis
http://purl.obolibrary.org/obo/ZP_0006726,abnormal(ly) decreased process quality myelination of posterior lateral line nerve axons
http://purl.obolibrary.org/obo/ZP_0014458,abnormal(ly) attached to myotome muscle cell towards myotome muscle tendon junction
http://purl.obolibrary.org/obo/ZP_0008204,abnormal(ly) has fewer parts of type testis towards spermatocyte
http://purl.obolibrary.org/obo/ZP_0008970,abnormal(ly) irregular spatial pattern diencephalon dopaminergic neuron
http://purl.obolibrary.org/obo/ZP_0001877,abnormal(ly) arrested semicircular canal fusion
http://purl.obolibrary.org/obo/ZP_0014509,abnormal(ly) process quality forebrain Roundabout signaling pathway involved in axon guidance
http://purl.obolibrary.org/obo/ZP_0003355,abnormal(ly) size epidermis cell
http://purl.obolibrary.org/obo/ZP_0011087,abnormal(ly) broken medial floor plate
http://purl.obolibrary.org/obo/ZP_0001928,abnormal(ly) absent melanocyte
http://purl.obolibrary.org/obo/ZP_0017092,abnormal(ly) increased size renal tubule
http://purl.obolibrary.org/obo/ZP_0003406,abnormal(ly) immature intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0011138,abnormal(ly) decreased branchiness retinal ganglion cell axon
http://purl.obolibrary.org/obo/ZP_0017143,abnormal(ly) increased intensity response to cadmium ion
http://purl.obolibrary.org/obo/ZP_0005650,abnormal(ly) present in fewer numbers in organism retinal pigmented epithelium pigment granule
http://purl.obolibrary.org/obo/ZP_0005650,abnormal(ly) decreased amount retinal pigmented epithelium pigment granule
http://purl.obolibrary.org/obo/ZP_0013382,abnormal(ly) length whole organism cilium
http://purl.obolibrary.org/obo/ZP_0011955,abnormal(ly) loose skeletal muscle cell
http://purl.obolibrary.org/obo/ZP_0000035,abnormal(ly) malformed midbrain hindbrain boundary
http://purl.obolibrary.org/obo/ZP_0017960,abnormal(ly) decreased amount nucleus of the caudal commissure
http://purl.obolibrary.org/obo/ZP_0005701,abnormal(ly) aplastic caudal vein plexus
http://purl.obolibrary.org/obo/ZP_0013433,"abnormal(ly) process quality chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"
http://purl.obolibrary.org/obo/ZP_0008669,abnormal(ly) increased accumulation caudal vein plexus towards blood cell
http://purl.obolibrary.org/obo/ZP_0000852,abnormal(ly) increased size E-YSL
http://purl.obolibrary.org/obo/ZP_0002330,abnormal(ly) oriented pharyngeal arch cartilage
http://purl.obolibrary.org/obo/ZP_0010062,abnormal(ly) present in greater numbers in organism vagal lobe
http://purl.obolibrary.org/obo/ZP_0010062,abnormal(ly) increased amount vagal lobe
http://purl.obolibrary.org/obo/ZP_0000903,abnormal(ly) present in fewer numbers in organism middle lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0000903,abnormal(ly) decreased amount middle lateral line neuromast
http://purl.obolibrary.org/obo/ZP_0005298,abnormal(ly) amorphous endocardial ring
http://purl.obolibrary.org/obo/ZP_0010113,abnormal(ly) lacks all parts of type trunk vasculature towards parachordal vessel
http://purl.obolibrary.org/obo/ZP_0005349,abnormal(ly) increased duration somitogenesis
http://purl.obolibrary.org/obo/ZP_0010930,abnormal(ly) position interrenal primordium
http://purl.obolibrary.org/obo/ZP_0017659,abnormal(ly) amount posterior lateral line axon
http://purl.obolibrary.org/obo/ZP_0007593,abnormal(ly) unlumenized fast muscle cell T-tubule
http://purl.obolibrary.org/obo/ZP_0013898,abnormal(ly) mislocalised radially enterocyte recycling endosome
http://purl.obolibrary.org/obo/ZP_0009071,abnormal(ly) mislocalised anteriorly cranial nerve VII neuronal cell body
http://purl.obolibrary.org/obo/ZP_0007644,abnormal(ly) present in greater numbers in organism intestinal epithelium epithelial cell
http://purl.obolibrary.org/obo/ZP_0007644,abnormal(ly) increased amount intestinal epithelium epithelial cell
http://purl.obolibrary.org/obo/ZP_0015376,abnormal(ly) decreased size splanchnocranium
http://purl.obolibrary.org/obo/ZP_0013949,abnormal(ly) delayed ear morphogenesis
http://purl.obolibrary.org/obo/ZP_0009122,abnormal(ly) variant shape macrophage vesicle
http://purl.obolibrary.org/obo/ZP_0002029,abnormal(ly) disrupted pancreas development
http://purl.obolibrary.org/obo/ZP_0002795,abnormal(ly) absent MiP motor neuron axon
http://purl.obolibrary.org/obo/ZP_0015427,abnormal(ly) magnitude cell aging
http://purl.obolibrary.org/obo/ZP_0004273,abnormal(ly) process quality spinal cord dorsal/ventral patterning
http://purl.obolibrary.org/obo/ZP_0002846,abnormal(ly) physical object quality corpuscles of Stannius
http://purl.obolibrary.org/obo/ZP_0010578,abnormal(ly) truncated posterior lateral line nerve
http://purl.obolibrary.org/obo/ZP_0016583,abnormal(ly) increased size floor plate cell
http://purl.obolibrary.org/obo/ZP_0004324,abnormal(ly) decreased pigmentation melanocyte melanosome
http://purl.obolibrary.org/obo/ZP_0012056,abnormal(ly) lacks all parts of type spinal cord towards CiA
http://purl.obolibrary.org/obo/ZP_0010629,abnormal(ly) aplastic melanocyte
http://purl.obolibrary.org/obo/ZP_0018061,abnormal(ly) decreased amount Kupffer's vesicle outer dynein arm
http://purl.obolibrary.org/obo/ZP_0016634,abnormal(ly) position gall bladder
http://purl.obolibrary.org/obo/ZP_0012107,"abnormal(ly) increased occurrence musculoskeletal movement, spinal reflex action"
http://purl.obolibrary.org/obo/ZP_0012873,abnormal(ly) present intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0018112,abnormal(ly) decreased occurrence cerebellum cell proliferation in hindbrain
http://purl.obolibrary.org/obo/ZP_0014351,abnormal(ly) decreased amount medial longitudinal fasciculus axon
http://purl.obolibrary.org/obo/ZP_0012924,abnormal(ly) size pectoral fin
http://purl.obolibrary.org/obo/ZP_0001004,abnormal(ly) delayed vestibular reflex
http://purl.obolibrary.org/obo/ZP_0009587,abnormal(ly) amorphous somite 2 somite border
http://purl.obolibrary.org/obo/ZP_0001770,abnormal(ly) poorly differentiated retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0014402,abnormal(ly) non-functional pronephric glomerular capillary
http://purl.obolibrary.org/obo/ZP_0009638,abnormal(ly) morphology locus coeruleus
http://purl.obolibrary.org/obo/ZP_0001821,abnormal(ly) oriented towards pronephric duct ciliated cell towards pronephric duct anterior region
http://purl.obolibrary.org/obo/ZP_0011031,abnormal(ly) malformed pronephric podocyte cell projection
http://purl.obolibrary.org/obo/ZP_0004789,abnormal(ly) disheveled photoreceptor outer segment layer
http://purl.obolibrary.org/obo/ZP_0006267,abnormal(ly) disorganized retinal photoreceptor layer retinal cone cell
http://purl.obolibrary.org/obo/ZP_0006318,abnormal(ly) increased occurrence intestinal epithelial cell autophagy
http://purl.obolibrary.org/obo/ZP_0008562,abnormal(ly) spatial pattern chondroblast
http://purl.obolibrary.org/obo/ZP_0001469,abnormal(ly) disrupted central nervous system neuron differentiation
http://purl.obolibrary.org/obo/ZP_0014867,abnormal(ly) delayed EVL epiboly
http://purl.obolibrary.org/obo/ZP_0008613,abnormal(ly) immature anal fin mesoderm
http://purl.obolibrary.org/obo/ZP_0014918,abnormal(ly) disorganized otic vesicle hair cell
http://purl.obolibrary.org/obo/ZP_0005191,abnormal(ly) mislocalised intestine
http://purl.obolibrary.org/obo/ZP_0003764,abnormal(ly) disrupted cell differentiation in hindbrain
http://purl.obolibrary.org/obo/ZP_0011496,abnormal(ly) process quality exploration behavior
http://purl.obolibrary.org/obo/ZP_0005242,abnormal(ly) increased size epibranchial ganglion
http://purl.obolibrary.org/obo/ZP_0003815,abnormal(ly) curved lateral whole organism anterior/posterior axis
http://purl.obolibrary.org/obo/ZP_0003815,abnormal(ly) curved lateral whole organism anterior-posterior axis
http://purl.obolibrary.org/obo/ZP_0011547,abnormal(ly) decreased width neural tube
http://purl.obolibrary.org/obo/ZP_0017552,abnormal(ly) amount caudal vein plexus endothelial cell
http://purl.obolibrary.org/obo/ZP_0000393,abnormal(ly) present in fewer numbers in organism blood island neutrophil
http://purl.obolibrary.org/obo/ZP_0000393,abnormal(ly) decreased amount blood island neutrophil
http://purl.obolibrary.org/obo/ZP_0013025,abnormal(ly) present intermediate cell mass of mesoderm hemoglobin complex
http://purl.obolibrary.org/obo/ZP_0013791,abnormal(ly) size epiphysis
http://purl.obolibrary.org/obo/ZP_0017603,abnormal(ly) amount lateral dorsal aorta endothelial cell
http://purl.obolibrary.org/obo/ZP_0000444,abnormal(ly) malformed pharyngeal arch
http://purl.obolibrary.org/obo/ZP_0013842,abnormal(ly) amount prolactin secreting cell
http://purl.obolibrary.org/obo/ZP_0015320,abnormal(ly) lacks all parts of type inner ear towards lapillus
http://purl.obolibrary.org/obo/ZP_0010471,abnormal(ly) increased width prechordal plate posterior region
http://purl.obolibrary.org/obo/ZP_0010522,abnormal(ly) increased rate cell migration involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0007185,abnormal(ly) cellular quality telencephalon
http://purl.obolibrary.org/obo/ZP_0012000,abnormal(ly) decreased occurrence whole organism phosphodiesterase I activity
http://purl.obolibrary.org/obo/ZP_0005758,abnormal(ly) morphology subintestinal vein
http://purl.obolibrary.org/obo/ZP_0007236,abnormal(ly) increased thickness neurocranium
http://purl.obolibrary.org/obo/ZP_0005809,abnormal(ly) lacks all parts of type retina central region towards retinal cone cell
http://purl.obolibrary.org/obo/ZP_0009480,abnormal(ly) disorganized paraxial mesoderm anatomical compartment boundary
http://purl.obolibrary.org/obo/ZP_0002387,abnormal(ly) decreased area chondrocyte extracellular matrix
http://purl.obolibrary.org/obo/ZP_0015019,abnormal(ly) absent gonad
http://purl.obolibrary.org/obo/ZP_0015785,abnormal(ly) amorphous somite 10 somite border
http://purl.obolibrary.org/obo/ZP_0009531,abnormal(ly) absent pronephric duct motile cilium
http://purl.obolibrary.org/obo/ZP_0002438,abnormal(ly) process quality developmental pigmentation
http://purl.obolibrary.org/obo/ZP_0015836,abnormal(ly) increased occurrence skeletal muscle tissue development
http://purl.obolibrary.org/obo/ZP_0016175,abnormal(ly) condensed melanocyte
http://purl.obolibrary.org/obo/ZP_0004682,abnormal(ly) disrupted cell adhesion
http://purl.obolibrary.org/obo/ZP_0010987,abnormal(ly) decreased process quality otic vesicle morphogenesis
http://purl.obolibrary.org/obo/ZP_0016226,abnormal(ly) red brown liver
http://purl.obolibrary.org/obo/ZP_0006160,abnormal(ly) present in fewer numbers in organism retinal neural layer cholinergic neuron
http://purl.obolibrary.org/obo/ZP_0006160,abnormal(ly) decreased amount retinal neural layer cholinergic neuron
http://purl.obolibrary.org/obo/ZP_0016992,abnormal(ly) present hypophyseal artery
http://purl.obolibrary.org/obo/ZP_0004733,abnormal(ly) absent epidermis lamina densa
http://purl.obolibrary.org/obo/ZP_0012465,abnormal(ly) has fewer parts of type rhombomere 7 towards cranial motor neuron
http://purl.obolibrary.org/obo/ZP_0006211,abnormal(ly) process quality patterning of blood vessels
http://purl.obolibrary.org/obo/ZP_0012516,abnormal(ly) has fewer parts of type anterior commissure medial region towards glial cell (sensu Vertebrata)
http://purl.obolibrary.org/obo/ZP_0009179,abnormal(ly) misaligned with slow muscle cell myofibril towards slow muscle cell myofibril
http://purl.obolibrary.org/obo/ZP_0001362,abnormal(ly) decreased process quality clustering of voltage-gated calcium channels
http://purl.obolibrary.org/obo/ZP_0014760,abnormal(ly) immature retina ventral region
http://purl.obolibrary.org/obo/ZP_0001413,abnormal(ly) absent interrenal primordium
http://purl.obolibrary.org/obo/ZP_0009996,abnormal(ly) process quality embryonic pattern specification
http://purl.obolibrary.org/obo/ZP_0014811,abnormal(ly) decreased process quality Muller cell cell proliferation
http://purl.obolibrary.org/obo/ZP_0011440,abnormal(ly) physical object quality semicircular canal
http://purl.obolibrary.org/obo/ZP_0018169,abnormal(ly) truncated ethmoid cartilage
http://purl.obolibrary.org/obo/ZP_0006676,abnormal(ly) lacks parts or has fewer parts of type retina towards dopaminergic neuron
http://purl.obolibrary.org/obo/ZP_0008154,abnormal(ly) decreased process quality neural tube formation
http://purl.obolibrary.org/obo/ZP_0006727,abnormal(ly) morphology spinal cord axon
http://purl.obolibrary.org/obo/ZP_0014459,abnormal(ly) rate locomotion involved in locomotory behavior
http://purl.obolibrary.org/obo/ZP_0008205,abnormal(ly) apoptotic spermatocyte
http://purl.obolibrary.org/obo/ZP_0008971,abnormal(ly) present in fewer numbers in organism optic tectum axon
http://purl.obolibrary.org/obo/ZP_0008971,abnormal(ly) decreased amount optic tectum axon
http://purl.obolibrary.org/obo/ZP_0001878,abnormal(ly) disrupted melanocyte migration
http://purl.obolibrary.org/obo/ZP_0003356,abnormal(ly) malformed notochord
http://purl.obolibrary.org/obo/ZP_0011088,abnormal(ly) absent primary motor neuron
http://purl.obolibrary.org/obo/ZP_0001929,abnormal(ly) morphology myelinating Schwann cell
http://purl.obolibrary.org/obo/ZP_0017093,abnormal(ly) flattened renal tubule epithelium
http://purl.obolibrary.org/obo/ZP_0003407,abnormal(ly) lacks all parts of type intersegmental vessel towards angiogenic sprout
http://purl.obolibrary.org/obo/ZP_0011139,abnormal(ly) decreased process quality retinal ganglion cell collateral sprouting in absence of injury
http://purl.obolibrary.org/obo/ZP_0017144,abnormal(ly) increased angle to Meckel's cartilage towards ethmoid cartilage
http://purl.obolibrary.org/obo/ZP_0005651,abnormal(ly) present in fewer numbers in organism integument melanocyte
http://purl.obolibrary.org/obo/ZP_0005651,abnormal(ly) decreased amount integument melanocyte
http://purl.obolibrary.org/obo/ZP_0013383,abnormal(ly) mass density whole organism cilium
http://purl.obolibrary.org/obo/ZP_0011956,abnormal(ly) increased rate endothelial cell cell proliferation
