defined_class	entity	entityitspartof	quality
http://purl.obolibrary.org/obo/ZP_0018518	http://purl.obolibrary.org/obo/GO_0098958	http://purl.obolibrary.org/obo/ZFA_0000175	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021599	http://purl.obolibrary.org/obo/GO_0060384	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019029	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001157	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023094	http://purl.obolibrary.org/obo/GO_0021952	http://purl.obolibrary.org/obo/ZFA_0000059	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025160	http://purl.obolibrary.org/obo/GO_0048675	http://purl.obolibrary.org/obo/ZFA_0009244	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025157	http://purl.obolibrary.org/obo/GO_0021520	http://purl.obolibrary.org/obo/ZFA_0009244	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025093	http://purl.obolibrary.org/obo/GO_0030509	http://purl.obolibrary.org/obo/ZFA_0000149	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019000	http://purl.obolibrary.org/obo/GO_0030041	http://purl.obolibrary.org/obo/ZFA_0009288	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019776	http://purl.obolibrary.org/obo/GO_0048870	http://purl.obolibrary.org/obo/ZFA_0009288	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018997	http://purl.obolibrary.org/obo/GO_0030010	http://purl.obolibrary.org/obo/ZFA_0009288	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021458	http://purl.obolibrary.org/obo/GO_0001568	http://purl.obolibrary.org/obo/ZFA_0001052	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021457	http://purl.obolibrary.org/obo/GO_0002042	http://purl.obolibrary.org/obo/ZFA_0001052	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020216	http://purl.obolibrary.org/obo/GO_0001944	http://purl.obolibrary.org/obo/ZFA_0001052	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021921	http://purl.obolibrary.org/obo/GO_0006914	http://purl.obolibrary.org/obo/ZFA_0000150	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018607	http://purl.obolibrary.org/obo/GO_0060271	http://purl.obolibrary.org/obo/ZFA_0000150	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019243	http://purl.obolibrary.org/obo/GO_0036158	http://purl.obolibrary.org/obo/ZFA_0000150	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024384	http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/ZFA_0001620	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023152	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001558	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024383	http://purl.obolibrary.org/obo/GO_0045198	http://purl.obolibrary.org/obo/ZFA_0001558	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023782	http://purl.obolibrary.org/obo/GO_0045198	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020019	http://purl.obolibrary.org/obo/GO_1903251	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019929	http://purl.obolibrary.org/obo/GO_0097205	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0027206	http://purl.obolibrary.org/obo/GO_0000165	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025019	http://purl.obolibrary.org/obo/GO_0001974	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023985	http://purl.obolibrary.org/obo/GO_0030282	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022409	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025037	http://purl.obolibrary.org/obo/GO_0001935	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023882	http://purl.obolibrary.org/obo/GO_0000278	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024166	http://purl.obolibrary.org/obo/GO_0001525	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0026176	http://purl.obolibrary.org/obo/GO_0060038	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024704	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0026177	http://purl.obolibrary.org/obo/GO_0060976	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025056	http://purl.obolibrary.org/obo/GO_0001837	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0027231	http://purl.obolibrary.org/obo/GO_0031103	http://purl.obolibrary.org/obo/ZFA_0005871	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021595	http://purl.obolibrary.org/obo/GO_0007219	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023292	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023089	http://purl.obolibrary.org/obo/GO_0035736	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021237	http://purl.obolibrary.org/obo/GO_0000278	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023765	http://purl.obolibrary.org/obo/GO_0001764	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023766	http://purl.obolibrary.org/obo/GO_0070654	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025042	http://purl.obolibrary.org/obo/GO_0072089	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023518	http://purl.obolibrary.org/obo/GO_0031099	http://purl.obolibrary.org/obo/ZFA_0009262	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020970	http://purl.obolibrary.org/obo/GO_0098957	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025543	http://purl.obolibrary.org/obo/GO_0031103	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0027278	http://purl.obolibrary.org/obo/GO_0048667	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019915	http://purl.obolibrary.org/obo/GO_0048813	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025875	http://purl.obolibrary.org/obo/GO_0010842	http://purl.obolibrary.org/obo/ZFA_0001329	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025041	http://purl.obolibrary.org/obo/GO_0070654	http://purl.obolibrary.org/obo/ZFA_0000046	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018818	http://purl.obolibrary.org/obo/GO_0007416	http://purl.obolibrary.org/obo/ZFA_0001330	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023519	http://purl.obolibrary.org/obo/GO_0031099	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023138	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000422	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023543	http://purl.obolibrary.org/obo/GO_0043932	http://purl.obolibrary.org/obo/ZFA_0000277	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024791	http://purl.obolibrary.org/obo/GO_0030316	http://purl.obolibrary.org/obo/ZFA_0000277	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025161	http://purl.obolibrary.org/obo/GO_0048675	http://purl.obolibrary.org/obo/ZFA_0009247	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024669	http://purl.obolibrary.org/obo/GO_0043403	http://purl.obolibrary.org/obo/ZFA_0005277	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018503	http://purl.obolibrary.org/obo/GO_0014866	http://purl.obolibrary.org/obo/ZFA_0005277	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021398	http://purl.obolibrary.org/obo/GO_0048469	http://purl.obolibrary.org/obo/ZFA_0009118	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020685	http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/ZFA_0001679	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021692	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0009386	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019563	http://purl.obolibrary.org/obo/GO_0060231	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022446	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018580	http://purl.obolibrary.org/obo/GO_0032291	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024001	http://purl.obolibrary.org/obo/GO_0048677	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025940	http://purl.obolibrary.org/obo/GO_0031103	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018513	http://purl.obolibrary.org/obo/GO_0022010	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018581	http://purl.obolibrary.org/obo/GO_0014003	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025943	http://purl.obolibrary.org/obo/GO_0007405	http://purl.obolibrary.org/obo/ZFA_0000588	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024143	http://purl.obolibrary.org/obo/GO_0030182	http://purl.obolibrary.org/obo/ZFA_0000588	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023108	http://purl.obolibrary.org/obo/GO_0021952	http://purl.obolibrary.org/obo/ZFA_0001657	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0027301	http://purl.obolibrary.org/obo/GO_0043129	http://purl.obolibrary.org/obo/ZFA_0000076	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023258	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000079	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023253	http://purl.obolibrary.org/obo/GO_0021898	http://purl.obolibrary.org/obo/ZFA_0000079	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022801	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022793	http://purl.obolibrary.org/obo/GO_0000723	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020213	http://purl.obolibrary.org/obo/GO_0001945	http://purl.obolibrary.org/obo/ZFA_0005110	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023645	http://purl.obolibrary.org/obo/GO_0001946	http://purl.obolibrary.org/obo/ZFA_0005110	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021431	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0009351	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021432	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0009323	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020294	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020815	http://purl.obolibrary.org/obo/GO_0035701	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019352	http://purl.obolibrary.org/obo/GO_0048668	http://purl.obolibrary.org/obo/ZFA_0000295	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021428	http://purl.obolibrary.org/obo/GO_0022617	http://purl.obolibrary.org/obo/ZFA_0005768	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0019951	http://purl.obolibrary.org/obo/GO_0008015	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022411	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024552	http://purl.obolibrary.org/obo/GO_0001525	http://purl.obolibrary.org/obo/ZFA_0005024	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018676	http://purl.obolibrary.org/obo/GO_0008015	http://purl.obolibrary.org/obo/ZFA_0005024	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020159	http://purl.obolibrary.org/obo/GO_0022008	http://purl.obolibrary.org/obo/ZFA_0001297	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020160	http://purl.obolibrary.org/obo/GO_0022008	http://purl.obolibrary.org/obo/ZFA_0001298	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020161	http://purl.obolibrary.org/obo/GO_0022008	http://purl.obolibrary.org/obo/ZFA_0001299	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023674	http://purl.obolibrary.org/obo/GO_0022008	http://purl.obolibrary.org/obo/ZFA_0001300	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0023644	http://purl.obolibrary.org/obo/GO_0001946	http://purl.obolibrary.org/obo/ZFA_0009395	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0026699	http://purl.obolibrary.org/obo/GO_0016055	http://purl.obolibrary.org/obo/ZFA_0001273	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0026541	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0026621	http://purl.obolibrary.org/obo/GO_1905517	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018509	http://purl.obolibrary.org/obo/GO_0003242	http://purl.obolibrary.org/obo/ZFA_0005061	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0025835	http://purl.obolibrary.org/obo/GO_1905517	http://purl.obolibrary.org/obo/ZFA_0001261	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0020624	http://purl.obolibrary.org/obo/GO_0030282	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021475	http://purl.obolibrary.org/obo/GO_0031929	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0018971	http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022554	http://purl.obolibrary.org/obo/GO_0044770	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0021474	http://purl.obolibrary.org/obo/GO_0006695	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0024000	http://purl.obolibrary.org/obo/GO_0036268	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0002052
http://purl.obolibrary.org/obo/ZP_0022184	http://purl.obolibrary.org/obo/GO_0001508	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0018750	http://purl.obolibrary.org/obo/GO_0048675	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022261	http://purl.obolibrary.org/obo/GO_0048846	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021566	http://purl.obolibrary.org/obo/GO_0048668	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022183	http://purl.obolibrary.org/obo/GO_0016079	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0020346	http://purl.obolibrary.org/obo/GO_0033564	http://purl.obolibrary.org/obo/ZFA_0005175	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0019630	http://purl.obolibrary.org/obo/GO_0048846	http://purl.obolibrary.org/obo/ZFA_0005175	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0020350	http://purl.obolibrary.org/obo/GO_0097380	http://purl.obolibrary.org/obo/ZFA_0005175	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021923	http://purl.obolibrary.org/obo/GO_0009612	http://purl.obolibrary.org/obo/ZFA_0005240	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021925	http://purl.obolibrary.org/obo/GO_0014850	http://purl.obolibrary.org/obo/ZFA_0005240	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0019241	http://purl.obolibrary.org/obo/GO_0003341	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0019766	http://purl.obolibrary.org/obo/GO_0003351	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0019252	http://purl.obolibrary.org/obo/GO_0060287	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021110	http://purl.obolibrary.org/obo/GO_0044458	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022259	http://purl.obolibrary.org/obo/GO_0048846	http://purl.obolibrary.org/obo/ZFA_0005179	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023286	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0009280	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023176	http://purl.obolibrary.org/obo/GO_0035249	http://purl.obolibrary.org/obo/ZFA_0009319	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022260	http://purl.obolibrary.org/obo/GO_0048846	http://purl.obolibrary.org/obo/ZFA_0005180	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022458	http://purl.obolibrary.org/obo/GO_0048668	http://purl.obolibrary.org/obo/ZFA_0009150	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0025360	http://purl.obolibrary.org/obo/GO_0031103	http://purl.obolibrary.org/obo/ZFA_0009238	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023164	http://purl.obolibrary.org/obo/GO_0071679	http://purl.obolibrary.org/obo/ZFA_0001108	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021121	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001369	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0018543	http://purl.obolibrary.org/obo/GO_0043534	http://purl.obolibrary.org/obo/ZFA_0005005	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023512	http://purl.obolibrary.org/obo/GO_0035118	http://purl.obolibrary.org/obo/ZFA_0000085	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023721	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001315	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021506	http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0025294	http://purl.obolibrary.org/obo/GO_0016055	http://purl.obolibrary.org/obo/ZFA_0005002	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023298	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0001270	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021010	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022539	http://purl.obolibrary.org/obo/GO_0032868	http://purl.obolibrary.org/obo/ZFA_0005654	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0023339	http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0027288	http://purl.obolibrary.org/obo/GO_0019722	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0027416	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0024679	http://purl.obolibrary.org/obo/GO_0016042	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022481	http://purl.obolibrary.org/obo/GO_0055071	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0020187	http://purl.obolibrary.org/obo/GO_0051726	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0027282	http://purl.obolibrary.org/obo/GO_0019226	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022433	http://purl.obolibrary.org/obo/GO_0030282	http://purl.obolibrary.org/obo/ZFA_0000476	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0025480	http://purl.obolibrary.org/obo/GO_0001957	http://purl.obolibrary.org/obo/ZFA_0000476	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0026195	http://purl.obolibrary.org/obo/GO_0003151	http://purl.obolibrary.org/obo/ZFA_0000173	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021735	http://purl.obolibrary.org/obo/GO_0007219	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0022609	http://purl.obolibrary.org/obo/GO_0060974	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0002302
http://purl.obolibrary.org/obo/ZP_0021203	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0002302
